default,contact,duration,campaign,pdays,previous,poutcome,y
2,2,591,1,999,0,3,1
0,2,294,1,999,0,3,0
0,2,285,1,999,0,3,0
2,2,173,1,999,0,3,0
0,2,336,1,999,0,3,0
0,2,344,1,999,0,3,0
0,2,786,1,999,0,3,1
0,2,153,1,999,0,3,0
2,2,99,2,999,0,3,0
2,2,243,1,999,0,3,0
0,2,260,1,999,0,3,0
0,2,164,2,999,0,3,0
0,2,255,2,999,0,3,0
2,2,47,1,999,0,3,0
0,2,110,2,999,0,3,0
2,2,463,1,999,0,3,0
0,2,192,1,999,0,3,0
0,2,388,7,999,0,3,0
0,2,221,1,999,0,3,0
0,2,25,1,999,0,3,0
2,2,256,6,999,0,3,0
0,2,104,1,999,0,3,0
0,2,283,2,999,0,3,0
0,2,448,1,999,0,3,0
0,2,127,1,999,0,3,0
0,2,378,1,999,0,3,0
0,2,67,1,999,0,3,0
0,2,221,2,999,0,3,0
0,2,150,1,999,0,3,0
0,2,144,2,999,0,3,0
0,2,296,2,999,0,3,0
2,2,161,1,999,0,3,0
2,2,401,2,999,0,3,0
0,2,435,2,999,0,3,0
2,2,388,1,999,0,3,0
0,2,245,1,999,0,3,0
0,2,143,1,999,0,3,0
2,2,423,1,999,0,3,0
0,2,231,1,999,0,3,0
2,2,181,1,999,0,3,0
2,2,107,1,999,0,3,0
0,2,227,1,999,0,3,0
0,2,69,1,999,0,3,0
0,2,799,1,999,0,3,0
0,2,109,1,999,0,3,0
2,2,127,1,999,0,3,0
0,2,45,1,999,0,3,0
0,2,120,1,999,0,3,0
2,2,68,3,999,0,3,0
0,2,180,2,999,0,3,0
0,2,112,3,999,0,3,0
2,2,444,1,999,0,3,0
2,2,246,2,999,0,3,0
0,2,148,4,999,0,3,0
0,2,223,3,999,0,3,0
0,2,566,2,999,0,3,0
0,2,274,2,999,0,3,0
0,2,49,3,999,0,3,0
0,2,97,2,999,0,3,0
2,2,376,2,999,0,3,0
2,2,421,2,999,0,3,0
0,2,511,2,999,0,3,0
2,2,121,2,999,0,3,0
0,2,157,2,999,0,3,0
0,2,101,1,999,0,3,0
2,2,328,2,999,0,3,0
2,2,19,1,999,0,3,0
0,2,866,2,999,0,3,0
2,2,229,3,999,0,3,0
2,2,154,2,999,0,3,0
2,2,56,1,999,0,3,0
2,2,199,1,999,0,3,0
2,2,117,1,999,0,3,0
2,2,1581,2,999,0,3,0
2,2,185,1,999,0,3,0
2,2,202,1,999,0,3,0
0,2,279,1,999,0,3,0
2,2,180,5,999,0,3,0
0,2,530,2,999,0,3,0
0,2,129,5,999,0,3,0
0,2,60,1,999,0,3,0
0,2,432,1,999,0,3,0
0,2,516,1,999,0,3,0
0,2,617,1,999,0,3,0
2,2,179,2,999,0,3,0
0,2,125,2,999,0,3,0
0,2,262,2,999,0,3,0
2,2,396,2,999,0,3,0
2,2,294,2,999,0,3,0
0,2,171,2,999,0,3,0
0,2,614,2,999,0,3,0
2,2,118,3,999,0,3,0
0,2,485,4,999,0,3,0
2,2,406,2,999,0,3,0
0,2,287,1,999,0,3,0
0,2,216,2,999,0,3,0
0,2,37,2,999,0,3,0
0,2,650,1,999,0,3,0
0,2,590,3,999,0,3,0
0,2,55,1,999,0,3,0
0,2,166,1,999,0,3,0
0,2,371,2,999,0,3,0
0,2,48,1,999,0,3,0
0,2,72,1,999,0,3,0
0,2,55,1,999,0,3,0
0,2,92,1,999,0,3,0
2,2,196,2,999,0,3,0
0,2,96,1,999,0,3,0
0,2,144,1,999,0,3,0
0,2,474,1,999,0,3,0
0,2,559,1,999,0,3,0
0,2,1101,1,999,0,3,0
0,2,229,3,999,0,3,0
0,2,236,2,999,0,3,0
0,2,164,1,999,0,3,0
2,2,93,1,999,0,3,0
0,2,123,1,999,0,3,0
2,2,912,2,999,0,3,0
0,2,209,2,999,0,3,0
0,2,485,1,999,0,3,0
2,2,206,2,999,0,3,0
0,2,239,2,999,0,3,0
0,2,311,1,999,0,3,0
2,2,362,1,999,0,3,0
0,2,274,1,999,0,3,0
0,2,163,1,999,0,3,0
0,2,345,1,999,0,3,0
0,2,329,1,999,0,3,0
0,2,68,1,999,0,3,0
0,2,143,3,999,0,3,0
0,2,214,2,999,0,3,0
0,2,1062,1,999,0,3,0
0,2,258,3,999,0,3,0
0,2,253,2,999,0,3,0
0,2,106,1,999,0,3,0
2,2,688,2,999,0,3,0
2,2,103,3,999,0,3,0
2,2,349,2,999,0,3,0
0,2,170,1,999,0,3,0
0,2,78,5,999,0,3,0
0,2,194,1,999,0,3,0
0,2,126,1,999,0,3,0
0,2,224,5,999,0,3,0
0,2,98,1,999,0,3,0
0,2,252,5,999,0,3,0
0,2,607,1,999,0,3,0
2,2,331,1,999,0,3,0
2,2,398,1,999,0,3,0
0,2,103,2,999,0,3,0
0,2,241,2,999,0,3,0
2,2,803,1,999,0,3,0
2,2,203,1,999,0,3,0
0,2,96,3,999,0,3,0
0,2,238,3,999,0,3,0
2,2,153,3,999,0,3,0
2,2,481,1,999,0,3,0
2,2,119,3,999,0,3,0
0,2,245,2,999,0,3,0
0,2,152,2,999,0,3,0
0,2,418,2,999,0,3,0
2,2,421,2,999,0,3,0
0,2,198,2,999,0,3,0
0,2,175,1,999,0,3,0
2,2,374,1,999,0,3,0
0,2,51,1,999,0,3,0
2,2,263,1,999,0,3,0
2,2,257,1,999,0,3,0
0,2,229,2,999,0,3,0
0,2,154,2,999,0,3,0
2,2,278,6,999,0,3,0
0,2,306,5,999,0,3,0
0,2,114,2,999,0,3,0
0,2,24,2,999,0,3,0
2,2,79,8,999,0,3,0
2,2,169,2,999,0,3,0
2,2,332,2,999,0,3,0
2,2,263,6,999,0,3,0
0,2,353,3,999,0,3,0
0,2,108,6,999,0,3,0
2,2,441,2,999,0,3,0
0,2,46,3,999,0,3,0
2,2,266,2,999,0,3,0
0,2,222,4,999,0,3,0
0,2,1009,3,999,0,3,0
0,2,105,2,999,0,3,0
2,2,381,2,999,0,3,0
0,2,228,3,999,0,3,0
0,2,128,2,999,0,3,0
0,2,550,3,999,0,3,0
0,2,764,3,999,0,3,0
2,2,113,3,999,0,3,0
2,2,396,4,999,0,3,0
2,2,42,2,999,0,3,0
0,2,234,4,999,0,3,0
0,2,50,2,999,0,3,0
0,2,110,2,999,0,3,0
0,2,274,4,999,0,3,0
2,2,191,4,999,0,3,0
0,2,305,3,999,0,3,0
0,2,134,2,999,0,3,0
2,2,112,4,999,0,3,0
0,2,217,2,999,0,3,0
0,2,283,3,999,0,3,0
0,2,353,4,999,0,3,0
0,2,212,2,999,0,3,0
0,2,225,2,999,0,3,0
0,2,283,1,999,0,3,0
0,2,1273,1,999,0,3,0
2,2,1574,2,999,0,3,1
0,2,139,3,999,0,3,0
0,2,62,5,999,0,3,0
2,2,256,3,999,0,3,0
0,2,245,2,999,0,3,0
0,2,161,2,999,0,3,0
0,2,245,3,999,0,3,0
0,2,89,3,999,0,3,0
2,2,591,3,999,0,3,0
0,2,113,2,999,0,3,0
0,2,517,3,999,0,3,0
2,2,193,3,999,0,3,0
0,2,231,2,999,0,3,0
2,2,348,3,999,0,3,0
0,2,299,2,999,0,3,0
2,2,103,4,999,0,3,0
0,2,253,8,999,0,3,0
2,2,73,2,999,0,3,0
0,2,164,5,999,0,3,0
2,2,244,7,999,0,3,0
0,2,191,2,999,0,3,0
0,2,157,6,999,0,3,0
0,2,548,2,999,0,3,0
2,2,114,3,999,0,3,0
0,2,126,5,999,0,3,0
2,2,161,3,999,0,3,0
0,2,333,1,999,0,3,0
0,2,155,1,999,0,3,0
0,2,152,3,999,0,3,0
0,2,145,1,999,0,3,0
0,2,66,3,999,0,3,0
0,2,123,2,999,0,3,0
0,2,74,1,999,0,3,0
0,2,248,3,999,0,3,0
0,2,275,2,999,0,3,0
0,2,984,1,999,0,3,0
0,2,1689,4,999,0,3,1
0,2,84,2,999,0,3,0
0,2,27,3,999,0,3,0
0,2,130,4,999,0,3,0
2,2,489,2,999,0,3,0
0,2,41,3,999,0,3,0
0,2,159,3,999,0,3,0
0,2,276,4,999,0,3,0
0,2,196,2,999,0,3,0
2,2,81,2,999,0,3,0
2,2,865,2,999,0,3,0
2,2,149,1,999,0,3,0
0,2,281,2,999,0,3,0
0,2,122,5,999,0,3,0
2,2,361,2,999,0,3,0
2,2,944,3,999,0,3,0
0,2,319,3,999,0,3,0
2,2,35,3,999,0,3,0
2,2,143,2,999,0,3,0
2,2,22,2,999,0,3,0
0,2,90,2,999,0,3,0
0,2,505,2,999,0,3,0
0,2,17,2,999,0,3,0
0,2,404,5,999,0,3,0
0,2,238,2,999,0,3,0
0,2,71,4,999,0,3,0
2,2,309,2,999,0,3,0
2,2,408,3,999,0,3,0
0,2,157,3,999,0,3,0
0,2,280,3,999,0,3,0
0,2,374,2,999,0,3,0
0,2,365,4,999,0,3,0
0,2,177,3,999,0,3,0
0,2,238,3,999,0,3,0
2,2,31,2,999,0,3,0
0,2,425,6,999,0,3,0
2,2,77,2,999,0,3,0
0,2,223,2,999,0,3,0
0,2,239,2,999,0,3,0
0,2,116,2,999,0,3,0
0,2,308,3,999,0,3,0
0,2,137,2,999,0,3,0
0,2,162,2,999,0,3,0
0,2,134,1,999,0,3,0
0,2,175,5,999,0,3,0
2,2,125,3,999,0,3,0
0,2,211,3,999,0,3,0
2,2,180,1,999,0,3,0
0,2,67,1,999,0,3,0
0,2,196,1,999,0,3,0
0,2,342,1,999,0,3,0
0,2,156,1,999,0,3,0
0,2,813,1,999,0,3,1
2,2,178,1,999,0,3,0
0,2,142,1,999,0,3,0
0,2,194,1,999,0,3,0
0,2,132,1,999,0,3,0
0,2,110,1,999,0,3,0
2,2,109,1,999,0,3,0
0,2,94,1,999,0,3,0
0,2,31,1,999,0,3,0
0,2,220,1,999,0,3,0
2,2,489,1,999,0,3,0
0,2,180,1,999,0,3,0
2,2,314,1,999,0,3,0
2,2,203,1,999,0,3,0
2,2,328,2,999,0,3,0
0,2,207,1,999,0,3,0
0,2,193,1,999,0,3,0
0,2,177,2,999,0,3,0
0,2,528,1,999,0,3,0
0,2,183,1,999,0,3,0
0,2,238,1,999,0,3,0
0,2,61,1,999,0,3,0
0,2,70,1,999,0,3,0
0,2,541,3,999,0,3,1
2,2,41,1,999,0,3,0
0,2,93,1,999,0,3,0
2,2,149,1,999,0,3,0
2,2,35,1,999,0,3,0
2,2,262,1,999,0,3,0
0,2,151,1,999,0,3,0
0,2,135,2,999,0,3,0
2,2,221,1,999,0,3,0
0,2,604,1,999,0,3,0
0,2,86,1,999,0,3,0
0,2,65,1,999,0,3,0
0,2,380,3,999,0,3,0
0,2,11,1,999,0,3,0
2,2,184,2,999,0,3,0
2,2,405,1,999,0,3,0
0,2,20,1,999,0,3,0
2,2,202,1,999,0,3,0
0,2,235,1,999,0,3,0
0,2,75,1,999,0,3,0
2,2,134,1,999,0,3,0
0,2,255,1,999,0,3,0
0,2,462,1,999,0,3,0
2,2,80,1,999,0,3,0
0,2,56,1,999,0,3,0
0,2,418,1,999,0,3,0
0,2,139,2,999,0,3,0
0,2,96,2,999,0,3,0
0,2,39,1,999,0,3,0
2,2,231,2,999,0,3,0
2,2,66,2,999,0,3,0
0,2,204,1,999,0,3,0
2,2,159,1,999,0,3,0
0,2,129,2,999,0,3,0
2,2,200,1,999,0,3,0
0,2,187,3,999,0,3,0
2,2,166,1,999,0,3,0
0,2,144,1,999,0,3,0
0,2,323,1,999,0,3,0
0,2,194,1,999,0,3,0
2,2,82,1,999,0,3,0
0,2,521,7,999,0,3,0
0,2,269,1,999,0,3,0
2,2,285,1,999,0,3,0
0,2,1119,1,999,0,3,1
0,2,294,1,999,0,3,0
2,2,106,1,999,0,3,0
2,2,158,1,999,0,3,0
0,2,152,1,999,0,3,0
2,2,12,2,999,0,3,0
0,2,187,1,999,0,3,0
0,2,268,1,999,0,3,0
0,2,193,1,999,0,3,0
2,2,95,1,999,0,3,0
2,2,60,1,999,0,3,0
0,2,206,1,999,0,3,0
2,2,155,1,999,0,3,0
0,2,216,1,999,0,3,0
0,2,103,3,999,0,3,0
0,2,107,1,999,0,3,0
2,2,219,1,999,0,3,0
0,2,147,1,999,0,3,0
2,2,190,1,999,0,3,0
0,2,339,2,999,0,3,0
0,2,198,1,999,0,3,0
0,2,141,1,999,0,3,0
2,2,255,1,999,0,3,0
0,2,1120,2,999,0,3,1
0,2,369,1,999,0,3,0
2,2,226,1,999,0,3,0
2,2,215,1,999,0,3,0
2,2,306,1,999,0,3,0
0,2,249,1,999,0,3,0
2,2,143,1,999,0,3,0
0,2,162,1,999,0,3,0
0,2,81,1,999,0,3,0
0,2,124,1,999,0,3,0
0,2,124,1,999,0,3,0
0,2,33,4,999,0,3,0
0,2,393,1,999,0,3,0
0,2,784,1,999,0,3,0
0,2,87,2,999,0,3,0
0,2,108,2,999,0,3,0
2,2,207,1,999,0,3,0
2,2,278,2,999,0,3,0
0,2,196,1,999,0,3,0
0,2,149,1,999,0,3,0
0,2,154,1,999,0,3,0
0,2,287,2,999,0,3,0
0,2,229,1,999,0,3,0
0,2,21,1,999,0,3,0
2,2,191,1,999,0,3,0
0,2,147,1,999,0,3,0
0,2,93,1,999,0,3,0
2,2,665,1,999,0,3,0
0,2,131,1,999,0,3,0
0,2,160,1,999,0,3,0
0,2,74,1,999,0,3,0
0,2,60,1,999,0,3,0
0,2,97,2,999,0,3,0
0,2,82,1,999,0,3,0
0,2,475,1,999,0,3,0
2,2,111,1,999,0,3,0
0,2,140,1,999,0,3,0
0,2,110,1,999,0,3,0
0,2,64,1,999,0,3,0
0,2,149,1,999,0,3,0
2,2,156,1,999,0,3,0
0,2,63,3,999,0,3,0
0,2,362,1,999,0,3,0
2,2,712,1,999,0,3,0
0,2,338,2,999,0,3,0
0,2,102,2,999,0,3,0
0,2,446,1,999,0,3,0
2,2,249,2,999,0,3,0
0,2,176,1,999,0,3,0
0,2,1007,1,999,0,3,0
2,2,266,1,999,0,3,0
2,2,172,1,999,0,3,0
0,2,175,1,999,0,3,0
0,2,211,2,999,0,3,0
0,2,237,1,999,0,3,0
0,2,500,1,999,0,3,0
0,2,186,1,999,0,3,0
2,2,96,1,999,0,3,0
0,2,98,1,999,0,3,0
2,2,364,4,999,0,3,0
0,2,477,1,999,0,3,0
0,2,319,1,999,0,3,0
0,2,789,1,999,0,3,0
0,2,513,1,999,0,3,1
0,2,280,2,999,0,3,0
2,2,170,1,999,0,3,0
2,2,365,1,999,0,3,0
0,2,63,2,999,0,3,0
0,2,159,4,999,0,3,0
0,2,177,2,999,0,3,0
0,2,108,3,999,0,3,0
0,2,194,3,999,0,3,0
0,2,366,2,999,0,3,0
0,2,213,1,999,0,3,0
0,2,166,1,999,0,3,0
0,2,141,1,999,0,3,0
0,2,168,2,999,0,3,0
2,2,468,1,999,0,3,0
2,2,180,1,999,0,3,0
0,2,195,1,999,0,3,0
0,2,352,3,999,0,3,0
0,2,91,1,999,0,3,0
0,2,93,2,999,0,3,0
2,2,288,1,999,0,3,0
0,2,218,2,999,0,3,0
0,2,289,1,999,0,3,0
0,2,130,3,999,0,3,0
0,2,208,1,999,0,3,0
0,2,177,1,999,0,3,0
0,2,442,2,999,0,3,0
0,2,101,1,999,0,3,0
0,2,166,1,999,0,3,0
0,2,756,1,999,0,3,1
0,2,342,1,999,0,3,0
0,2,189,1,999,0,3,0
2,2,108,1,999,0,3,0
0,2,178,2,999,0,3,0
0,2,238,1,999,0,3,0
2,2,226,1,999,0,3,0
0,2,136,1,999,0,3,0
0,2,14,1,999,0,3,0
0,2,250,1,999,0,3,0
2,2,161,1,999,0,3,0
0,2,269,3,999,0,3,0
0,2,491,1,999,0,3,0
0,2,44,1,999,0,3,0
2,2,26,1,999,0,3,0
0,2,22,1,999,0,3,0
2,2,293,2,999,0,3,0
0,2,989,1,999,0,3,0
0,2,147,5,999,0,3,0
0,2,1170,1,999,0,3,0
0,2,807,2,999,0,3,0
2,2,347,2,999,0,3,0
2,2,58,2,999,0,3,0
0,2,534,2,999,0,3,0
0,2,155,2,999,0,3,0
0,2,159,2,999,0,3,0
0,2,343,2,999,0,3,0
0,2,152,2,999,0,3,0
0,2,461,3,999,0,3,0
0,2,389,2,999,0,3,0
0,2,90,2,999,0,3,0
2,2,314,3,999,0,3,0
2,2,28,3,999,0,3,0
2,2,30,2,999,0,3,0
0,2,103,4,999,0,3,0
0,2,32,2,999,0,3,0
2,2,252,2,999,0,3,0
2,2,20,2,999,0,3,0
0,2,369,2,999,0,3,0
2,2,116,1,999,0,3,0
2,2,302,2,999,0,3,0
2,2,31,1,999,0,3,0
2,2,190,1,999,0,3,0
0,2,149,1,999,0,3,0
0,2,210,1,999,0,3,0
0,2,180,2,999,0,3,0
2,2,234,1,999,0,3,0
0,2,92,1,999,0,3,0
0,2,2087,2,999,0,3,1
0,2,102,1,999,0,3,0
0,2,193,1,999,0,3,0
0,2,245,1,999,0,3,0
2,2,190,1,999,0,3,0
0,2,223,2,999,0,3,0
0,2,42,1,999,0,3,0
2,2,206,2,999,0,3,0
2,2,242,2,999,0,3,0
0,2,66,2,999,0,3,0
2,2,173,2,999,0,3,0
0,2,477,2,999,0,3,0
0,2,77,1,999,0,3,0
0,2,219,2,999,0,3,0
0,2,205,2,999,0,3,0
0,2,376,2,999,0,3,0
0,2,453,2,999,0,3,0
0,2,151,2,999,0,3,0
0,2,767,5,999,0,3,0
0,2,200,2,999,0,3,0
2,2,298,5,999,0,3,0
0,2,305,2,999,0,3,0
0,2,627,3,999,0,3,0
0,2,242,1,999,0,3,0
0,2,287,1,999,0,3,0
2,2,184,1,999,0,3,0
0,2,119,2,999,0,3,0
0,2,403,2,999,0,3,0
0,2,626,6,999,0,3,0
0,2,12,1,999,0,3,0
0,2,266,1,999,0,3,0
0,2,23,4,999,0,3,0
2,2,154,2,999,0,3,0
0,2,10,7,999,0,3,0
2,2,301,2,999,0,3,0
0,2,240,3,999,0,3,0
0,2,312,3,999,0,3,0
2,2,224,2,999,0,3,0
0,2,202,2,999,0,3,0
0,2,144,3,999,0,3,0
2,2,263,2,999,0,3,0
0,2,543,3,999,0,3,0
2,2,257,2,999,0,3,0
0,2,237,2,999,0,3,0
2,2,23,5,999,0,3,0
0,2,209,3,999,0,3,0
2,2,1178,2,999,0,3,1
0,2,442,2,999,0,3,0
0,2,1120,2,999,0,3,1
0,2,186,2,999,0,3,0
2,2,318,2,999,0,3,0
2,2,617,2,999,0,3,0
0,2,226,1,999,0,3,0
0,2,275,1,999,0,3,0
0,2,81,2,999,0,3,0
0,2,74,7,999,0,3,0
2,2,285,1,999,0,3,0
0,2,261,5,999,0,3,0
0,2,151,2,999,0,3,0
2,2,422,2,999,0,3,0
2,2,159,2,999,0,3,0
2,2,102,2,999,0,3,0
0,2,78,3,999,0,3,0
0,2,15,1,999,0,3,0
0,2,352,2,999,0,3,0
0,2,345,2,999,0,3,0
0,2,230,4,999,0,3,0
0,2,296,1,999,0,3,0
2,2,185,2,999,0,3,0
0,2,181,2,999,0,3,0
2,2,133,2,999,0,3,0
0,2,335,9,999,0,3,0
0,2,139,1,999,0,3,0
0,2,163,2,999,0,3,0
0,2,956,2,999,0,3,0
0,2,166,2,999,0,3,0
0,2,95,2,999,0,3,0
0,2,71,2,999,0,3,0
0,2,191,2,999,0,3,0
0,2,459,2,999,0,3,0
0,2,100,5,999,0,3,0
0,2,233,2,999,0,3,0
0,2,255,6,999,0,3,0
0,2,128,2,999,0,3,0
2,2,56,2,999,0,3,0
0,2,4,3,999,0,3,0
0,2,43,2,999,0,3,0
0,2,210,2,999,0,3,0
0,2,21,9,999,0,3,0
0,2,67,2,999,0,3,0
0,2,219,4,999,0,3,0
2,2,169,2,999,0,3,0
0,2,248,3,999,0,3,0
0,2,223,2,999,0,3,0
2,2,92,3,999,0,3,0
0,2,112,3,999,0,3,0
0,2,205,4,999,0,3,0
0,2,155,2,999,0,3,0
0,2,105,2,999,0,3,0
0,2,112,2,999,0,3,0
2,2,383,3,999,0,3,0
2,2,193,2,999,0,3,0
0,2,207,2,999,0,3,0
2,2,132,2,999,0,3,0
0,2,10,2,999,0,3,0
0,2,985,2,999,0,3,1
0,2,249,5,999,0,3,0
2,2,122,2,999,0,3,0
2,2,300,2,999,0,3,0
0,2,672,3,999,0,3,0
0,2,390,3,999,0,3,0
2,2,116,2,999,0,3,0
0,2,21,3,999,0,3,0
2,2,192,2,999,0,3,0
2,2,8,2,999,0,3,0
2,2,13,2,999,0,3,0
2,2,369,2,999,0,3,0
0,2,393,2,999,0,3,0
0,2,246,3,999,0,3,0
0,2,330,3,999,0,3,0
2,2,91,3,999,0,3,0
0,2,84,2,999,0,3,0
2,2,277,3,999,0,3,0
0,2,399,4,999,0,3,0
2,2,89,4,999,0,3,0
0,2,297,2,999,0,3,0
0,2,111,3,999,0,3,0
0,2,170,2,999,0,3,0
0,2,141,2,999,0,3,0
0,2,886,2,999,0,3,0
0,2,49,4,999,0,3,0
2,2,89,7,999,0,3,0
2,2,341,2,999,0,3,0
0,2,461,3,999,0,3,0
0,2,515,3,999,0,3,0
0,2,123,2,999,0,3,0
0,2,179,5,999,0,3,0
0,2,102,4,999,0,3,0
0,2,272,4,999,0,3,0
0,2,17,3,999,0,3,0
0,2,291,2,999,0,3,0
0,2,209,3,999,0,3,0
0,2,1187,2,999,0,3,0
0,2,89,5,999,0,3,0
0,2,123,2,999,0,3,0
2,2,200,2,999,0,3,0
0,2,104,3,999,0,3,0
0,2,117,3,999,0,3,0
0,2,37,3,999,0,3,0
0,2,51,3,999,0,3,0
0,2,627,4,999,0,3,0
0,2,466,2,999,0,3,0
0,2,101,2,999,0,3,0
0,2,303,3,999,0,3,0
0,2,283,3,999,0,3,0
2,2,826,3,999,0,3,0
0,2,598,3,999,0,3,0
2,2,120,5,999,0,3,0
0,2,185,7,999,0,3,0
0,2,220,2,999,0,3,0
0,2,423,2,999,0,3,0
0,2,337,4,999,0,3,0
0,2,99,3,999,0,3,0
0,2,27,3,999,0,3,0
2,2,160,3,999,0,3,0
2,2,201,2,999,0,3,0
0,2,166,3,999,0,3,0
0,2,182,1,999,0,3,0
2,2,271,5,999,0,3,0
0,2,103,3,999,0,3,0
0,2,379,4,999,0,3,0
0,2,287,4,999,0,3,0
0,2,732,2,999,0,3,0
0,2,126,3,999,0,3,0
0,2,172,4,999,0,3,0
0,2,43,2,999,0,3,0
0,2,109,4,999,0,3,0
0,2,191,2,999,0,3,0
0,2,117,2,999,0,3,0
0,2,64,1,999,0,3,0
0,2,260,5,999,0,3,0
0,2,207,3,999,0,3,0
0,2,128,3,999,0,3,0
2,2,180,2,999,0,3,0
0,2,144,2,999,0,3,0
0,2,110,4,999,0,3,0
2,2,203,4,999,0,3,0
0,2,85,2,999,0,3,0
2,2,211,2,999,0,3,0
2,2,94,2,999,0,3,0
2,2,122,4,999,0,3,0
2,2,175,5,999,0,3,0
0,2,132,5,999,0,3,0
2,2,130,2,999,0,3,0
2,2,208,2,999,0,3,0
0,2,346,4,999,0,3,0
0,2,205,1,999,0,3,0
0,2,218,1,999,0,3,0
0,2,62,1,999,0,3,0
0,2,93,5,999,0,3,0
2,2,85,2,999,0,3,0
0,2,97,1,999,0,3,0
0,2,252,4,999,0,3,0
0,2,286,1,999,0,3,0
0,2,241,1,999,0,3,0
0,2,283,1,999,0,3,0
0,2,380,1,999,0,3,0
0,2,584,1,999,0,3,0
0,2,371,1,999,0,3,0
0,2,274,1,999,0,3,0
0,2,71,3,999,0,3,0
0,2,357,1,999,0,3,0
0,2,617,4,999,0,3,1
0,2,215,1,999,0,3,0
0,2,131,1,999,0,3,0
2,2,188,1,999,0,3,0
2,2,383,3,999,0,3,0
2,2,483,3,999,0,3,1
0,2,847,1,999,0,3,0
0,2,57,2,999,0,3,0
0,2,306,1,999,0,3,0
0,2,147,1,999,0,3,0
0,2,244,1,999,0,3,0
0,2,59,1,999,0,3,0
0,2,24,1,999,0,3,0
0,2,85,2,999,0,3,0
0,2,70,1,999,0,3,0
0,2,21,1,999,0,3,0
0,2,659,2,999,0,3,0
2,2,327,2,999,0,3,0
2,2,267,1,999,0,3,0
0,2,296,3,999,0,3,0
0,2,307,1,999,0,3,0
0,2,120,1,999,0,3,0
0,2,390,2,999,0,3,0
0,2,83,2,999,0,3,0
2,2,772,1,999,0,3,1
2,2,143,1,999,0,3,0
0,2,198,1,999,0,3,0
2,2,100,1,999,0,3,0
2,2,929,3,999,0,3,1
0,2,21,3,999,0,3,0
2,2,254,1,999,0,3,0
2,2,166,1,999,0,3,0
0,2,93,1,999,0,3,0
0,2,217,2,999,0,3,0
0,2,134,2,999,0,3,0
0,2,375,2,999,0,3,0
2,2,352,1,999,0,3,0
0,2,45,1,999,0,3,0
0,2,93,1,999,0,3,0
2,2,165,1,999,0,3,0
2,2,266,1,999,0,3,0
2,2,237,1,999,0,3,0
0,2,410,1,999,0,3,0
0,2,157,1,999,0,3,0
0,2,72,2,999,0,3,0
0,2,171,1,999,0,3,0
2,2,70,3,999,0,3,0
0,2,710,1,999,0,3,1
0,2,131,3,999,0,3,0
0,2,498,1,999,0,3,0
0,2,514,1,999,0,3,0
0,2,127,1,999,0,3,0
2,2,162,1,999,0,3,0
0,2,198,1,999,0,3,0
2,2,705,1,999,0,3,0
2,2,239,1,999,0,3,0
0,2,117,1,999,0,3,0
0,2,155,1,999,0,3,0
0,2,18,1,999,0,3,0
0,2,386,1,999,0,3,0
2,2,138,1,999,0,3,0
0,2,341,1,999,0,3,0
2,2,339,2,999,0,3,0
2,2,232,1,999,0,3,0
0,2,208,1,999,0,3,0
0,2,44,1,999,0,3,0
2,2,75,1,999,0,3,0
2,2,485,1,999,0,3,0
2,2,576,1,999,0,3,0
2,2,280,1,999,0,3,0
0,2,480,2,999,0,3,0
0,2,86,2,999,0,3,0
2,2,121,4,999,0,3,0
0,2,93,2,999,0,3,0
0,2,238,2,999,0,3,0
0,2,399,3,999,0,3,0
0,2,93,2,999,0,3,0
2,2,106,1,999,0,3,0
0,2,123,1,999,0,3,0
0,2,92,2,999,0,3,0
0,2,219,1,999,0,3,0
0,2,2462,1,999,0,3,0
0,2,114,1,999,0,3,0
2,2,1132,2,999,0,3,1
0,2,249,3,999,0,3,0
2,2,210,1,999,0,3,0
0,2,187,1,999,0,3,0
2,2,172,1,999,0,3,0
0,2,122,1,999,0,3,0
0,2,207,1,999,0,3,0
2,2,136,2,999,0,3,0
0,2,117,2,999,0,3,0
0,2,393,1,999,0,3,0
2,2,107,1,999,0,3,0
0,2,25,1,999,0,3,0
0,2,136,1,999,0,3,0
2,2,384,2,999,0,3,0
0,2,38,1,999,0,3,0
0,2,164,1,999,0,3,0
0,2,825,1,999,0,3,0
2,2,331,1,999,0,3,0
0,2,479,2,999,0,3,0
0,2,229,2,999,0,3,0
0,2,258,2,999,0,3,0
2,2,490,1,999,0,3,0
0,2,308,1,999,0,3,0
0,2,137,1,999,0,3,0
2,2,545,2,999,0,3,0
2,2,109,1,999,0,3,0
0,2,257,6,999,0,3,0
0,2,213,2,999,0,3,0
0,2,115,1,999,0,3,0
2,2,646,1,999,0,3,0
0,2,202,1,999,0,3,0
0,2,106,1,999,0,3,0
0,2,95,2,999,0,3,0
0,2,64,1,999,0,3,0
0,2,653,1,999,0,3,1
0,2,186,1,999,0,3,0
0,2,205,1,999,0,3,0
2,2,122,1,999,0,3,0
0,2,377,1,999,0,3,0
0,2,322,1,999,0,3,0
2,2,208,3,999,0,3,0
0,2,46,2,999,0,3,0
0,2,211,2,999,0,3,0
0,2,156,2,999,0,3,0
2,2,471,2,999,0,3,0
2,2,206,2,999,0,3,0
2,2,544,1,999,0,3,0
2,2,143,1,999,0,3,0
2,2,200,3,999,0,3,0
0,2,71,1,999,0,3,0
0,2,324,2,999,0,3,0
